F, CR, fitness
0.543212890625, 0.525927734375, 1.9011465696074413E-80
0.786962890625, 0.169677734375, 2.7414779011354833E-49
1.761962890625, 0.644677734375, 1159.2813953747275
1.274462890625, 0.407177734375, 7.434924596741891
0.299462890625, 0.882177734375, 119.60589190770013
0.421337890625, 0.110302734375, 8.220896399761994E-106
1.396337890625, 0.585302734375, 1141.5103693914853
1.883837890625, 0.347802734375, 814.6376687752496
0.908837890625, 0.822802734375, 0.00389135584205687
0.6650878906250001, 0.46655273437499994, 8.208647974524304E-46
1.640087890625, 0.941552734375, 1205.4914901591837
1.152587890625, 0.229052734375, 7.982359716071531E-13
0.17758789062500002, 0.704052734375, 79.84757676259423
0.238525390625, 0.258740234375, 0.7705275998735885
1.213525390625, 0.733740234375, 1159.1869255403324
1.701025390625, 0.496240234375, 1106.4707548981858
0.726025390625, 0.971240234375, 4.01244188908653E-34
0.9697753906250001, 0.37749023437499996, 4.44598981625341E-11
1.944775390625, 0.852490234375, 1177.2727918873231
1.457275390625, 0.139990234375, 1.5556047368642735E-11
0.48227539062499997, 0.614990234375, 2.227097290267298E-107
0.36040039062499996, 0.43686523437499997, 9.160117933928554E-39
1.335400390625, 0.911865234375, 1168.1848702921222
1.822900390625, 0.19936523437499998, 0.1913090171811941
0.847900390625, 0.6743652343750001, 4.814702431085108E-06
0.604150390625, 0.080615234375, 2.9568857303990608E-74
1.579150390625, 0.555615234375, 1141.5646482480063
1.091650390625, 0.318115234375, 1.385496269280321E-08
0.116650390625, 0.793115234375, 276.58407787632615
0.147119140625, 0.065771484375, 0.6037457651219488
1.122119140625, 0.540771484375, 34.72499822983881
1.609619140625, 0.30327148437499996, 23.0894730060225
0.634619140625, 0.778271484375, 2.032648270194048E-44
0.878369140625, 0.422021484375, 4.4169416695003E-15
1.853369140625, 0.897021484375, 1175.8518178233255
1.365869140625, 0.184521484375, 2.0542392702263323E-09
0.390869140625, 0.659521484375, 7.2211847658183E-18
0.512744140625, 0.36264648437499997, 8.384728904900903E-99
1.487744140625, 0.837646484375, 1169.817134148131
1.975244140625, 0.125146484375, 5.595489599189444E-05
1.000244140625, 0.6001464843750001, 1.3724653419391335
0.756494140625, 0.243896484375, 4.794629983540249E-47
1.731494140625, 0.718896484375, 1181.0053483148415
1.243994140625, 0.481396484375, 110.67272501109149
0.268994140625, 0.956396484375, 339.15523956586037
0.208056640625, 0.511083984375, 9.17689782686624
1.183056640625, 0.986083984375, 1180.7416034276946
1.670556640625, 0.273583984375, 8.469710330557927
0.695556640625, 0.7485839843750001, 3.200062321517224E-26
0.939306640625, 0.154833984375, 1.4962990127310846E-34
1.914306640625, 0.629833984375, 1170.9960617559652
1.426806640625, 0.392333984375, 99.13286487139797
0.451806640625, 0.867333984375, 2.6374530767855546
0.32993164062499997, 0.21420898437500002, 4.90992991943656E-25
1.304931640625, 0.689208984375, 1157.2571371819683
1.792431640625, 0.45170898437499996, 1138.3103896242517
0.8174316406250001, 0.926708984375, 1.9643037935061924E-16
0.573681640625, 0.332958984375, 1.1871616165098604E-80
1.548681640625, 0.807958984375, 1158.3629615884274
1.061181640625, 0.095458984375, 4.1757018930711215E-33
0.086181640625, 0.570458984375, 132.90646318226155
0.101416015625, 0.191943359375, 16.761620417586457
1.076416015625, 0.666943359375, 334.96165067563754
1.563916015625, 0.42944335937499994, 881.5103507970041
0.5889160156250001, 0.904443359375, 7.023421049677504E-78
0.832666015625, 0.310693359375, 1.3081964979525727E-29
1.807666015625, 0.785693359375, 1157.7666673529893
1.320166015625, 0.073193359375, 1.1693329177496573E-24
0.345166015625, 0.548193359375, 0.1496886881276283
0.467041015625, 0.48881835937499996, 3.574814728010738E-115
1.442041015625, 0.963818359375, 1185.526794778804
1.929541015625, 0.25131835937499997, 45.606455860047035
0.954541015625, 0.726318359375, 1.6315340535627678
0.710791015625, 0.132568359375, 8.991744836085851E-62
1.685791015625, 0.607568359375, 1177.297897572224
1.198291015625, 0.370068359375, 0.023175888894291764
0.22329101562499998, 0.845068359375, 170.7886272121829
0.284228515625, 0.39975585937499997, 0.014178827925110176
1.259228515625, 0.874755859375, 1132.2752900047258
1.746728515625, 0.16225585937499998, 0.00020063641248251347
0.771728515625, 0.6372558593750001, 7.120332791441062E-15
1.015478515625, 0.281005859375, 1.6467127792797654E-15
1.990478515625, 0.756005859375, 1185.507256699105
1.502978515625, 0.518505859375, 1078.6154641553842
0.527978515625, 0.993505859375, 0.8412583292954054
0.40610351562499997, 0.102880859375, 1.176120110742883E-106
1.381103515625, 0.577880859375, 1089.268597317177
1.868603515625, 0.34038085937499996, 742.4304393256599
0.8936035156250001, 0.815380859375, 0.0007218148988739826
0.649853515625, 0.459130859375, 2.550298747331833E-50
1.624853515625, 0.934130859375, 1179.567932902525
1.137353515625, 0.221630859375, 3.786236743271542E-14
0.162353515625, 0.696630859375, 92.71485500848176
0.131884765625, 0.41459960937499996, 25.388329267346652
1.106884765625, 0.889599609375, 939.9285490511451
1.594384765625, 0.17709960937500002, 2.391188783127092E-05
0.619384765625, 0.652099609375, 1.8900519247454107E-47
0.863134765625, 0.058349609375, 1.4451709410388174E-49
1.838134765625, 0.533349609375, 1166.6414631944037
1.350634765625, 0.295849609375, 0.018249943405196145
0.375634765625, 0.770849609375, 2.111853647898107
0.497509765625, 0.23647460937499998, 1.586824390619946E-103
1.472509765625, 0.7114746093750001, 1164.4203465866547
1.960009765625, 0.47397460937499997, 1160.0431440264285
0.985009765625, 0.948974609375, 547.4347714770648
0.7412597656250001, 0.355224609375, 2.544734258970262E-39
1.716259765625, 0.830224609375, 1189.0125437329214
1.228759765625, 0.117724609375, 1.0845498524547084E-21
0.253759765625, 0.592724609375, 7.803850640814024
0.192822265625, 0.147412109375, 0.9685744376700699
1.167822265625, 0.622412109375, 748.079957775532
1.655322265625, 0.384912109375, 744.2240122245078
0.680322265625, 0.859912109375, 5.75735887455505E-38
0.924072265625, 0.503662109375, 7.581801790414763E-07
1.899072265625, 0.978662109375, 1189.8649307837088
1.411572265625, 0.266162109375, 0.007425178182177182
0.43657226562499996, 0.741162109375, 1.924096065422999E-20
0.314697265625, 0.32553710937499997, 3.857348485329363E-06
1.289697265625, 0.800537109375, 1176.1151277088545
1.777197265625, 0.088037109375, 1.2471133490889245E-11
0.802197265625, 0.5630371093750001, 1.9787883784988254E-14
0.558447265625, 0.206787109375, 1.1165231626033932E-87
1.533447265625, 0.681787109375, 1178.7326199247066
1.045947265625, 0.444287109375, 0.0008903797898347934
0.070947265625, 0.919287109375, 615.0711405274752
0.078564453125, 0.128857421875, 24.29245253991999
1.053564453125, 0.603857421875, 25.952642914828253
1.541064453125, 0.366357421875, 185.7993922413575
0.566064453125, 0.841357421875, 1.3363304596162762E-80
0.809814453125, 0.48510742187499994, 4.305331538910242E-18
1.784814453125, 0.960107421875, 1181.347102082024
1.297314453125, 0.247607421875, 2.9159762514184547E-06
0.32231445312499996, 0.722607421875, 6.351943161963987
0.44418945312499997, 0.30698242187499997, 1.647831349768638E-122
1.419189453125, 0.781982421875, 1182.9683917053558
1.906689453125, 0.069482421875, 1.0355240622765974E-12
0.9316894531250001, 0.544482421875, 8.244361243951304E-05
0.687939453125, 0.188232421875, 1.2592337706474363E-62
1.662939453125, 0.663232421875, 1156.4054877900828
1.175439453125, 0.425732421875, 0.6358263464867481
0.200439453125, 0.900732421875, 319.49302673941474
0.261376953125, 0.45541992187499997, 1.9063373180740593
1.236376953125, 0.930419921875, 1170.84921695292
1.723876953125, 0.21791992187499998, 0.2016135941431778
0.748876953125, 0.6929199218750001, 1.896254299980789E-16
0.992626953125, 0.099169921875, 6.889905223422377E-37
1.967626953125, 0.574169921875, 1181.7575689352927
1.480126953125, 0.336669921875, 17.870378309505778
0.505126953125, 0.811669921875, 5.2167904629668605E-108
0.383251953125, 0.277294921875, 7.732769525587827E-141
1.358251953125, 0.752294921875, 1173.0490305610833
1.845751953125, 0.514794921875, 1147.6242644511367
0.870751953125, 0.989794921875, 467.7266182498571
0.6270019531250001, 0.39604492187499996, 2.0772375833260305E-61
1.602001953125, 0.871044921875, 1179.1132850696642
1.114501953125, 0.158544921875, 5.225047981759484E-22
0.139501953125, 0.633544921875, 94.11409109652665
0.169970703125, 0.351513671875, 8.534028271443306
1.144970703125, 0.826513671875, 974.1020982874289
1.632470703125, 0.114013671875, 1.0727362653359635E-10
0.657470703125, 0.589013671875, 2.8453570528540044E-39
0.901220703125, 0.23276367187499997, 1.1592627928734293E-29
1.876220703125, 0.707763671875, 1159.5006859054167
1.388720703125, 0.47026367187499996, 625.164246452896
0.413720703125, 0.945263671875, 42.9458674251734
0.535595703125, 0.054638671875, 2.0652362677190868E-78
1.510595703125, 0.529638671875, 1110.067645018544
1.998095703125, 0.292138671875, 425.27721250340596
1.0230957031249999, 0.767138671875, 42.74003983877587
0.7793457031250001, 0.41088867187499994, 5.651128976154589E-28
1.754345703125, 0.885888671875, 1171.7546081294615
1.266845703125, 0.173388671875, 1.5141971509500115E-13
0.291845703125, 0.648388671875, 6.145312546605627
0.230908203125, 0.203076171875, 0.05637935354070881
1.205908203125, 0.678076171875, 1056.559502245507
1.693408203125, 0.440576171875, 1042.6386815327178
0.718408203125, 0.915576171875, 9.910274908155445E-35
0.962158203125, 0.32182617187499996, 8.113861197695262E-16
1.937158203125, 0.796826171875, 1168.4734302914392
1.449658203125, 0.084326171875, 5.503277842888158E-19
0.47465820312499996, 0.559326171875, 3.7521508136131556E-111
0.352783203125, 0.499951171875, 0.08860387243652947
1.327783203125, 0.974951171875, 1185.7455915864557
1.815283203125, 0.262451171875, 29.18445662763919
0.840283203125, 0.737451171875, 1.2467960401518642E-05
0.596533203125, 0.14370117187499998, 3.143201616696672E-79
1.571533203125, 0.6187011718750001, 1176.6194973443992
1.084033203125, 0.38120117187499997, 3.51742987608195E-05
0.109033203125, 0.856201171875, 375.1109317279687
0.09379882812500001, 0.477685546875, 92.20922901049776
1.068798828125, 0.952685546875, 963.4293266900017
1.556298828125, 0.240185546875, 0.042349050719586265
0.581298828125, 0.715185546875, 1.709054732060877E-61
0.825048828125, 0.121435546875, 9.297460072059606E-49
1.800048828125, 0.596435546875, 1188.6836031790358
1.312548828125, 0.35893554687499996, 0.9622654852139018
0.337548828125, 0.833935546875, 27.12767327307806
0.459423828125, 0.18081054687499998, 4.322548089274411E-109
1.434423828125, 0.6558105468750001, 1176.6315435598635
1.921923828125, 0.41831054687499997, 1106.922699056805
0.946923828125, 0.893310546875, 0.49402545819997
0.7031738281250001, 0.299560546875, 1.6900699004164647E-51
1.678173828125, 0.774560546875, 1163.4588324154417
1.190673828125, 0.062060546875000004, 2.5247711653602706E-31
0.21567382812500002, 0.537060546875, 12.158549549348788
0.276611328125, 0.091748046875, 1.1498947347705151E-11
1.251611328125, 0.566748046875, 855.5336800362035
1.739111328125, 0.329248046875, 313.84135408756305
0.764111328125, 0.804248046875, 6.407075018304563E-15
1.007861328125, 0.44799804687499994, 4.111669276830058E-05
1.982861328125, 0.922998046875, 1169.7844685365756
1.495361328125, 0.210498046875, 0.00012574937618352593
0.520361328125, 0.685498046875, 5.5020538859099125E-89
0.39848632812499996, 0.388623046875, 1.7680847488161377E-144
1.373486328125, 0.863623046875, 1139.1530252050568
1.860986328125, 0.151123046875, 0.000539365760752872
0.885986328125, 0.626123046875, 9.912048806626072E-05
0.642236328125, 0.26987304687499997, 1.1572928629885541E-66
1.617236328125, 0.744873046875, 1182.0703275222331
1.129736328125, 0.507373046875, 12.186861342195176
0.154736328125, 0.982373046875, 587.914949961639
0.124267578125, 0.255029296875, 12.462617354329863
1.099267578125, 0.7300292968750001, 726.562697341909
1.586767578125, 0.49252929687499997, 1120.761716698048
0.611767578125, 0.967529296875, 1.5564144218729412E-38
0.8555175781250001, 0.373779296875, 2.9491844760559454E-21
1.830517578125, 0.848779296875, 1180.2347361079107
1.343017578125, 0.136279296875, 4.7625072183307615E-15
0.36801757812499997, 0.611279296875, 0.27108462339325
0.489892578125, 0.43315429687499996, 1.0949415295068834E-105
1.464892578125, 0.908154296875, 1182.0301107720782
1.952392578125, 0.19565429687500002, 0.8850243878976406
0.977392578125, 0.670654296875, 4.150226366523308
0.733642578125, 0.076904296875, 5.924129099651161E-60
1.708642578125, 0.551904296875, 1154.4799771487171
1.221142578125, 0.314404296875, 0.00021750747583414146
0.246142578125, 0.789404296875, 83.91563180302163
0.18520507812499998, 0.34409179687499997, 3.7085111983066597
1.160205078125, 0.819091796875, 1035.5692242656894
1.647705078125, 0.106591796875, 2.346603699053585E-11
0.672705078125, 0.5815917968750001, 5.000128152064762E-36
0.916455078125, 0.225341796875, 5.554828866331575E-29
1.891455078125, 0.700341796875, 1170.7495382831742
1.403955078125, 0.462841796875, 679.8310376288289
0.428955078125, 0.937841796875, 31.001548130979902
0.307080078125, 0.165966796875, 1.1769356594844115E-50
1.282080078125, 0.640966796875, 1122.818865587421
1.769580078125, 0.403466796875, 996.673534833233
0.794580078125, 0.878466796875, 8.320903025837693E-15
0.5508300781250001, 0.522216796875, 9.543317719139292E-78
1.525830078125, 0.997216796875, 1190.2694095298648
1.038330078125, 0.284716796875, 8.832893493642013E-14
0.06333007812500001, 0.759716796875, 331.085543178648
0.059521484375, 0.286572265625, 84.82350700271887
1.034521484375, 0.761572265625, 126.82405797990582
1.522021484375, 0.524072265625, 1085.8581793958006
0.547021484375, 0.999072265625, 11.34700307947704
0.790771484375, 0.40532226562499996, 1.103615361887395E-26
1.765771484375, 0.880322265625, 1156.5458887132506
1.278271484375, 0.167822265625, 9.300255589376568E-14
0.30327148437499996, 0.642822265625, 4.116167203011497
0.42514648437499997, 0.46469726562499997, 6.923762449693409E-135
1.400146484375, 0.939697265625, 1184.2061694928755
1.887646484375, 0.22719726562499998, 5.982349968294348
0.9126464843750001, 0.7021972656250001, 0.03964651988421968
0.668896484375, 0.108447265625, 1.6663931975773185E-67
1.643896484375, 0.583447265625, 1187.1362236166422
1.156396484375, 0.345947265625, 0.00014683273858470813
0.181396484375, 0.820947265625, 218.476726077012
0.24233398437499998, 0.31625976562499997, 0.6175449604069577
1.217333984375, 0.791259765625, 1172.2831120408741
1.704833984375, 0.078759765625, 3.164533028782485E-14
0.729833984375, 0.5537597656250001, 1.4710727328559515E-25
0.973583984375, 0.197509765625, 6.309488237842258E-27
1.948583984375, 0.672509765625, 1186.8835466199864
1.461083984375, 0.435009765625, 665.1047655384534
0.486083984375, 0.910009765625, 2.6118417123065885
0.364208984375, 0.138134765625, 8.257224298985013E-123
1.339208984375, 0.613134765625, 1120.5569010914899
1.826708984375, 0.375634765625, 924.4412603938589
0.851708984375, 0.850634765625, 2.8300934104028416E-08
0.6079589843750001, 0.49438476562499994, 2.5148426787337874E-59
1.582958984375, 0.969384765625, 1197.2006114044536
1.095458984375, 0.256884765625, 4.787063619335595E-13
0.120458984375, 0.731884765625, 213.3203388065711
0.150927734375, 0.509228515625, 31.287600469208947
1.125927734375, 0.984228515625, 1124.6555141934814
1.613427734375, 0.271728515625, 2.8192710024973184
0.638427734375, 0.746728515625, 9.717749664226374E-42
0.882177734375, 0.15297851562499998, 4.535123165535251E-40
1.857177734375, 0.6279785156250001, 1181.2473776121542
1.369677734375, 0.39047851562499997, 32.15638670766559
0.394677734375, 0.865478515625, 11.419186388038229
0.516552734375, 0.212353515625, 7.307095310686209E-98
1.491552734375, 0.687353515625, 1186.7790111629517
1.979052734375, 0.449853515625, 1148.1345644821483
1.0040527343749999, 0.924853515625, 363.3354116746494
0.7603027343750001, 0.33110351562499996, 3.931467670929976E-38
1.735302734375, 0.806103515625, 1182.4420447088778
1.247802734375, 0.093603515625, 3.0078012136962085E-24
0.272802734375, 0.568603515625, 5.30679457157068
0.211865234375, 0.063916015625, 6.548186546697603E-07
1.186865234375, 0.538916015625, 210.17094334118258
1.674365234375, 0.301416015625, 47.091187655809065
0.699365234375, 0.776416015625, 2.2168763874062577E-26
0.943115234375, 0.42016601562499994, 4.239684145591786E-10
1.918115234375, 0.895166015625, 1189.6029199380428
1.430615234375, 0.182666015625, 6.362193027288852E-08
0.45561523437499996, 0.657666015625, 1.4098386996360953E-123
0.333740234375, 0.360791015625, 0.057335514105523365
1.308740234375, 0.835791015625, 1185.7504278583554
1.796240234375, 0.123291015625, 4.033135642705949E-07
0.821240234375, 0.598291015625, 9.651385308776007E-11
0.577490234375, 0.24204101562499997, 4.021184937654791E-83
1.552490234375, 0.717041015625, 1161.0611275046
1.064990234375, 0.47954101562499996, 0.07094082289522044
0.089990234375, 0.954541015625, 660.7974524365835
0.105224609375, 0.383056640625, 43.175678073760544
1.080224609375, 0.858056640625, 848.531739999245
1.567724609375, 0.145556640625, 1.645269664514301E-08
0.592724609375, 0.620556640625, 9.000167633669372E-58
0.8364746093750001, 0.264306640625, 1.1330588451548242E-33
1.811474609375, 0.7393066406250001, 1131.6130000228684
1.323974609375, 0.501806640625, 674.6314244816866
0.34897460937499997, 0.976806640625, 263.5543148655649
0.470849609375, 0.086181640625, 6.827776692312497E-93
1.445849609375, 0.561181640625, 1133.8178771558173
1.933349609375, 0.323681640625, 700.4798325884138
0.958349609375, 0.798681640625, 1.2029871624053778
0.714599609375, 0.44243164062499996, 1.0714156373185762E-36
1.689599609375, 0.917431640625, 1193.519864315167
1.202099609375, 0.20493164062500002, 7.258835409823286E-13
0.227099609375, 0.679931640625, 36.406694777847314
0.288037109375, 0.175244140625, 0.000988428015873053
1.263037109375, 0.650244140625, 1119.792901366913
1.750537109375, 0.412744140625, 1011.9333462568994
0.775537109375, 0.887744140625, 6.6417098711810075E-19
1.019287109375, 0.293994140625, 3.603732416742011E-14
1.994287109375, 0.768994140625, 1158.071756499509
1.506787109375, 0.056494140625, 3.297747659748154E-22
0.531787109375, 0.531494140625, 7.584567305046242E-85
0.409912109375, 0.472119140625, 1.0866899446534922E-142
1.384912109375, 0.947119140625, 1167.7208083774894
1.872412109375, 0.234619140625, 8.555032531195172
0.897412109375, 0.709619140625, 0.010995670714161961
0.653662109375, 0.115869140625, 1.0393387780578686E-69
1.628662109375, 0.5908691406250001, 1164.4980780265334
1.141162109375, 0.35336914062499997, 0.0001065194940426796
0.166162109375, 0.828369140625, 242.77736267487583
0.135693359375, 0.160400390625, 4.786524610669912
1.110693359375, 0.635400390625, 412.0429995550249
1.598193359375, 0.397900390625, 698.9652022920716
0.623193359375, 0.872900390625, 7.789375718440281E-61
0.866943359375, 0.516650390625, 2.2751937083622962E-10
1.841943359375, 0.991650390625, 1181.85320402806
1.354443359375, 0.27915039062499997, 0.0037314466969008294
0.37944335937499996, 0.754150390625, 0.49896766125737263
0.501318359375, 0.338525390625, 2.8552777150158854E-103
1.476318359375, 0.813525390625, 1196.3528090932716
1.963818359375, 0.101025390625, 1.4221262432613002E-07
0.9888183593750001, 0.576025390625, 0.1928623941554776
0.745068359375, 0.219775390625, 5.035481046746334E-51
1.720068359375, 0.694775390625, 1180.1649869326502
1.232568359375, 0.45727539062499994, 30.801260216098
0.257568359375, 0.932275390625, 297.9954464084167
0.19663085937500002, 0.42758789062499997, 5.432622100414536
1.171630859375, 0.902587890625, 1134.186449036664
1.659130859375, 0.19008789062499998, 0.001478710007127901
0.6841308593750001, 0.6650878906250001, 1.3480637185765384E-29
0.927880859375, 0.071337890625, 2.991504075386475E-44
1.902880859375, 0.546337890625, 1183.664666123924
1.415380859375, 0.308837890625, 0.505426675920948
0.440380859375, 0.783837890625, 0.16574191628567325
0.318505859375, 0.249462890625, 1.319140681022677E-29
1.293505859375, 0.724462890625, 1129.6337121593792
1.781005859375, 0.486962890625, 1127.3804964023855
0.806005859375, 0.961962890625, 2.4421267911354857E-21
0.562255859375, 0.36821289062499996, 2.477061137124765E-82
1.537255859375, 0.843212890625, 1153.1758388007681
1.049755859375, 0.130712890625, 2.2925540918045152E-29
0.074755859375, 0.605712890625, 163.40199738048105
0.067138671875, 0.44614257812499997, 117.6401233549024
1.0421386718749999, 0.921142578125, 641.964063781075
1.529638671875, 0.20864257812499998, 0.00037460839888083994
0.554638671875, 0.6836425781250001, 3.044431538141353E-72
0.7983886718750001, 0.08989257812500001, 2.403438069640434E-53
1.773388671875, 0.564892578125, 1170.6247362252218
1.285888671875, 0.327392578125, 0.02949774170100367
0.31088867187499997, 0.802392578125, 27.44522239105272
0.432763671875, 0.268017578125, 5.655038373872608E-124
1.407763671875, 0.743017578125, 1172.3658105016996
1.895263671875, 0.505517578125, 1175.8340662939308
0.920263671875, 0.980517578125, 317.3449403055938
0.676513671875, 0.38676757812499996, 1.2944091798359253E-49
1.651513671875, 0.861767578125, 1215.6857299711555
1.164013671875, 0.149267578125, 1.3505089050201689E-20
0.189013671875, 0.624267578125, 46.83227619088115
0.249951171875, 0.119580078125, 1.294132454398726E-13
1.224951171875, 0.594580078125, 882.6061769378465
1.712451171875, 0.357080078125, 595.2335626868754
0.737451171875, 0.832080078125, 3.077095062639247E-21
0.981201171875, 0.47583007812499994, 4.170991989270822E-05
1.956201171875, 0.950830078125, 1167.101344820112
1.468701171875, 0.238330078125, 0.0020575066473537333
0.49370117187499996, 0.713330078125, 3.890051031672379E-105
0.371826171875, 0.29770507812499997, 6.180865531552675E-147
1.346826171875, 0.772705078125, 1189.3663570146962
1.834326171875, 0.060205078125000006, 2.731688952869012E-15
0.859326171875, 0.535205078125, 4.5110348733149235E-10
0.615576171875, 0.178955078125, 7.200367884207277E-76
1.590576171875, 0.653955078125, 1173.1112204664155
1.103076171875, 0.416455078125, 0.0051659830563958635
0.128076171875, 0.891455078125, 448.0034103092914
0.158544921875, 0.22348632812500002, 2.048701820107795
1.133544921875, 0.698486328125, 896.8149703997129
1.621044921875, 0.46098632812499996, 1049.8220920761685
0.6460449218750001, 0.935986328125, 2.0695984545056443E-59
0.889794921875, 0.342236328125, 2.8227643680037914E-20
1.864794921875, 0.817236328125, 1193.8488964301844
1.377294921875, 0.104736328125, 4.35791869784943E-18
0.402294921875, 0.579736328125, 4.672229754381981E-16
0.524169921875, 0.520361328125, 1.8977537740505987E-88
1.499169921875, 0.995361328125, 1182.58511314479
1.986669921875, 0.282861328125, 283.34482412092365
1.011669921875, 0.7578613281250001, 58.113224542421115
0.767919921875, 0.164111328125, 4.167079740876571E-52
1.742919921875, 0.639111328125, 1162.590686576441
1.255419921875, 0.401611328125, 2.689641806885164
0.280419921875, 0.876611328125, 138.4083179261428
0.219482421875, 0.37192382812499997, 1.4638967348155765
1.194482421875, 0.846923828125, 1087.7993705466463
1.681982421875, 0.134423828125, 1.1742926472777315E-07
0.706982421875, 0.6094238281250001, 9.513820646054909E-27
0.9507324218750001, 0.253173828125, 4.985672110097468E-23
1.925732421875, 0.728173828125, 1160.876042333742
1.438232421875, 0.490673828125, 937.56733683743
0.46323242187499997, 0.965673828125, 20.080042092526543
0.34135742187499996, 0.075048828125, 1.4732037993407646E-108
1.316357421875, 0.550048828125, 993.110145593568
1.803857421875, 0.31254882812499996, 277.56162368588195
0.828857421875, 0.787548828125, 1.5660282767394046E-07
0.585107421875, 0.431298828125, 2.8925524747122108E-71
1.560107421875, 0.906298828125, 1169.552075214063
1.072607421875, 0.193798828125, 1.7956991188638925E-20
0.097607421875, 0.668798828125, 161.07649158144875
0.082373046875, 0.097314453125, 16.398847259656424
1.057373046875, 0.5723144531250001, 8.375276766985737
1.544873046875, 0.33481445312499997, 46.15958243750061
0.5698730468750001, 0.809814453125, 1.223653964020992E-74
0.813623046875, 0.453564453125, 7.853591196300875E-20
1.788623046875, 0.928564453125, 1182.4350256286561
1.301123046875, 0.216064453125, 1.5680072020466664E-08
0.326123046875, 0.691064453125, 2.242444172224025
0.447998046875, 0.394189453125, 1.4329175508652097E-123
1.422998046875, 0.869189453125, 1166.6882959784318
1.910498046875, 0.156689453125, 0.0035882853747355122
0.935498046875, 0.631689453125, 0.041910010659981976
0.691748046875, 0.275439453125, 7.795253155735351E-56
1.666748046875, 0.750439453125, 1146.9278957415372
1.179248046875, 0.512939453125, 72.24640383675484
0.20424804687499998, 0.987939453125, 512.3604425504515
0.265185546875, 0.48325195312499997, 0.6569001860772683
1.240185546875, 0.958251953125, 1174.7447802685201
1.727685546875, 0.24575195312499998, 2.9396811019307907
0.752685546875, 0.7207519531250001, 1.6055698944717819E-15
0.996435546875, 0.127001953125, 2.1671098009872383E-33
1.971435546875, 0.602001953125, 1172.954782548671
1.483935546875, 0.364501953125, 78.66533351052918
0.508935546875, 0.839501953125, 3.3125096246820408E-108
0.38706054687499997, 0.18637695312500002, 4.171325257827594E-127
1.362060546875, 0.661376953125, 1151.9698747801567
1.849560546875, 0.42387695312499996, 1089.672461785181
0.8745605468750001, 0.898876953125, 1.420956317807751E-07
0.630810546875, 0.305126953125, 4.957266374906532E-67
1.605810546875, 0.780126953125, 1174.1463008212547
1.118310546875, 0.067626953125, 9.693271343533482E-34
0.143310546875, 0.542626953125, 50.59045794494933
0.112841796875, 0.319970703125, 24.958768745085276
1.087841796875, 0.794970703125, 674.6784370112861
1.575341796875, 0.082470703125, 3.456774904156553E-16
0.600341796875, 0.557470703125, 9.021935504495567E-58
0.844091796875, 0.201220703125, 3.0461284579398706E-39
1.819091796875, 0.676220703125, 1181.0198838124832
1.331591796875, 0.43872070312499994, 125.37991455327489
0.356591796875, 0.913720703125, 89.19114573582053
